*SUMMARY : ESRC2501SN ANALISE ENOS - REGIAO CENTRO                                 DSSAT Cropping System Model Ver. 4.8.2.015          -    MAR 31, 2025; 19:56:12

!IDENTIFIERS......................... EXPERIMENT AND TREATMENT.......... SITE INFORMATION............................................................. DATES..................................................  DRY WEIGHT, YIELD AND YIELD COMPONENTS........................................   FRESH WEIGHT..................................  WATER...............................................  NITROGEN..................................................  PHOSPHORUS............  POTASSIUM.............  ORGANIC MATTER.................................................    WATER PRODUCTIVITY..................................................    NITROGEN PRODUCTIVITY...........  SEASONAL ENVIRONMENTAL DATA (Planting to harvest)..............STATUS
@   RUNNO   TRNO R# O# P# CR MODEL... EXNAME.. TNAM..................... FNAM.... WSTA.... WYEAR SOIL_ID...             XLAT            LONG      ELEV    SDAT    PDAT    EDAT    ADAT    MDAT    HDAT   HYEAR  DWAP    CWAM    HWAM    HWAH    BWAH  PWAM    HWUM    H#AM    H#UM  HIAM  LAIX   FCWAM   FHWAM   HWAHF   FBWAH   FPWAM    EYLDH  IR#M  IRCM  PRCM  ETCM  EPCM  ESCM  ROCM  DRCM  SWXM  NI#M  NICM  NFXM  NUCM  NLCM  NIAM NMINC  CNAM  GNAM N2OEM  PI#M  PICM  PUPC  SPAM  KI#M  KICM  KUPC  SKAM  RECM  ONTAM   ONAM  OPTAM   OPAM   OCTAM    OCAM   CO2EM  CH4EM    DMPPM    DMPEM    DMPTM    DMPIM     YPPM     YPEM     YPTM     YPIM    DPNAM    DPNUM    YPNAM    YPNUM  NDCH TMAXA TMINA SRADA DAYLA   CO2A   PRCP   ETCP   ESCP   EPCP  CRST
       11     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35227201  1972 BR05583021          -17.725         -48.172     78.14 1972001 1972319 1972321     -99     -99 1973318    1973   -99   63797     -99   12286     -99   -99    -99.     -99   -99.0 0.446   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2639  1686   670  1015   177  1037   100   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93760   93760     -99    0.0     41.1     65.7     95.2      -99      7.9     12.6     18.3      -99      -99      -99      -99      -99   364  30.1  18.8  18.5  12.0  380.0 1551.1  971.4  301.0  670.3     2
       12     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35227301  1973 BR05583021          -17.725         -48.172     78.14 1973001 1973319 1973321     -99     -99 1974319    1974   -99   67092     -99   13653     -99   -99    -99.     -99   -99.0 0.487   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2478  1757   676  1082   182   799    98   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93770   93770     -99    0.0     48.6     67.4     99.3      -99      9.9     13.7     20.2      -99      -99      -99      -99      -99   364  29.1  18.1  18.7  12.0  380.0 1381.9  995.9  320.0  675.9     2
       13     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35227401  1974 BR05583021          -17.725         -48.172     78.14 1974001 1974319 1974321     -99     -99 1975319    1975   -99   65052     -99   13467     -99   -99    -99.     -99   -99.0 0.487   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2258  1560   602   958   181   789    87   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93794   93794     -99    0.0     54.8     71.6    108.0      -99     11.3     14.8     22.4      -99      -99      -99      -99      -99   364  29.5  17.9  19.3  12.0  380.0 1187.5  908.9  306.7  602.3     2
       14     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35227501  1975 BR05583021          -17.725         -48.172     78.14 1975001 1975319 1975321     -99     -99 1976319    1976   -99   71842     -99   14391     -99   -99    -99.     -99   -99.0 0.448   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2048  1673   721   952   106   554    74   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93815   93815     -99    0.0     58.9     70.0     99.7      -99     11.8     14.0     20.0      -99      -99      -99      -99      -99   364  29.0  17.9  18.3  12.0  380.0 1219.4 1025.9  305.2  720.7     2
       15     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35227601  1976 BR05583021          -17.725         -48.172     78.14 1976001 1976319 1976321     -99     -99 1977318    1977   -99   60193     -99   11394     -99   -99    -99.     -99   -99.0 0.471   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2152  1618   611  1007   106   770    17   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93829   93829     -99    0.0     47.4     67.0     98.6      -99      9.0     12.7     18.7      -99      -99      -99      -99      -99   364  29.5  16.8  18.1  12.0  380.0 1269.3  898.9  288.2  610.7     2
       16     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35227701  1977 BR05583021          -17.725         -48.172     78.14 1977001 1977319 1977321     -99     -99 1978319    1978   -99   61175     -99   12381     -99   -99    -99.     -99   -99.0 0.483   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2241  1418   597   821   249   859    73   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93860   93860     -99    0.0     40.9     70.6    102.5      -99      8.3     14.3     20.7      -99      -99      -99      -99      -99   364  29.0  16.8  17.5  12.0  380.0 1496.0  866.3  269.2  597.1     2
       17     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35227801  1978 BR05583021          -17.725         -48.172     78.14 1978001 1978319 1978321     -99     -99 1979319    1979   -99   62082     -99   12379     -99   -99    -99.     -99   -99.0 0.465   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2702  1470   638   832   357  1156    79   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93859   93859     -99    0.0     38.0     65.6     97.3      -99      7.6     13.1     19.4      -99      -99      -99      -99      -99   364  29.2  17.1  17.4  12.0  380.0 1634.2  945.7  307.8  637.9     2
       18     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35227901  1979 BR05583021          -17.725         -48.172     78.14 1979001 1979319 1979321     -99     -99 1980319    1980   -99   63655     -99   13928     -99   -99    -99.     -99   -99.0 0.488   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2634  1487   566   921   275  1173    57   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93830   93830     -99    0.0     44.7     74.0    112.5      -99      9.8     16.2     24.6      -99      -99      -99      -99      -99   364  29.8  17.5  17.6  12.0  380.0 1424.5  860.6  294.7  565.9     2
       19     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228001  1980 BR05583021          -17.725         -48.172     78.14 1980001 1980319 1980321     -99     -99 1981318    1981   -99   62630     -99   12373     -99   -99    -99.     -99   -99.0 0.474   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2377  1385   572   812   271   907   174   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93821   93821     -99    0.0     46.7     73.2    109.4      -99      9.2     14.5     21.6      -99      -99      -99      -99      -99   364  29.1  16.9  17.6  12.0  380.0 1342.5  855.4  283.1  572.3     2
       20     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228101  1981 BR05583021          -17.725         -48.172     78.14 1981001 1981319 1981321     -99     -99 1982319    1982   -99   70129     -99   14081     -99   -99    -99.     -99   -99.0 0.458   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2550  1550   702   849   302   980    77   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93883   93883     -99    0.0     45.2     69.1     99.9      -99      9.1     13.9     20.1      -99      -99      -99      -99      -99   364  29.1  17.5  16.9  12.0  380.0 1551.9 1015.1  313.4  701.7     2
       21     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228201  1982 BR05583021          -17.725         -48.172     78.14 1982001 1982319 1982321     -99     -99 1983319    1983   -99   69051     -99   14401     -99   -99    -99.     -99   -99.0 0.467   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2929  1598   698   900   337  1250   102   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93851   93851     -99    0.0     42.3     70.1     98.9      -99      8.8     14.6     20.6      -99      -99      -99      -99      -99   364  29.2  17.3  16.8  12.0  380.0 1631.2  984.8  286.5  698.3     2
       22     57  1  1  1 SC SCCAN048 ESRC2501 NOV - IPAMERI             ESAL0001 35228301  1983 BR05583021          -17.725         -48.172     78.14 1983001 1983319 1983321     -99     -99 1984319    1984   -99   69317     -99   14139     -99   -99    -99.     -99   -99.0 0.473   6.2     -99     -99     -99     -99     -99  -99.000     0     0  2637  1653   663   990   339   985    18   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   93839   93839     -99    0.0     53.4     72.1    104.5      -99     10.9     14.7     21.3      -99      -99      -99      -99      -99   364  29.9  17.3  18.3  12.0  380.0 1297.2  961.9  298.9  663.0     2
