*SUMMARY : ESRC2501SN ANALISE ENOS - REGIAO CENTRO                                 DSSAT Cropping System Model Ver. 4.8.2.015          -    MAR 31, 2025; 18:56:29

!IDENTIFIERS......................... EXPERIMENT AND TREATMENT.......... SITE INFORMATION............................................................. DATES..................................................  DRY WEIGHT, YIELD AND YIELD COMPONENTS........................................   FRESH WEIGHT..................................  WATER...............................................  NITROGEN..................................................  PHOSPHORUS............  POTASSIUM.............  ORGANIC MATTER.................................................    WATER PRODUCTIVITY..................................................    NITROGEN PRODUCTIVITY...........  SEASONAL ENVIRONMENTAL DATA (Planting to harvest)..............STATUS
@   RUNNO   TRNO R# O# P# CR MODEL... EXNAME.. TNAM..................... FNAM.... WSTA.... WYEAR SOIL_ID...             XLAT            LONG      ELEV    SDAT    PDAT    EDAT    ADAT    MDAT    HDAT   HYEAR  DWAP    CWAM    HWAM    HWAH    BWAH  PWAM    HWUM    H#AM    H#UM  HIAM  LAIX   FCWAM   FHWAM   HWAHF   FBWAH   FPWAM    EYLDH  IR#M  IRCM  PRCM  ETCM  EPCM  ESCM  ROCM  DRCM  SWXM  NI#M  NICM  NFXM  NUCM  NLCM  NIAM NMINC  CNAM  GNAM N2OEM  PI#M  PICM  PUPC  SPAM  KI#M  KICM  KUPC  SKAM  RECM  ONTAM   ONAM  OPTAM   OPAM   OCTAM    OCAM   CO2EM  CH4EM    DMPPM    DMPEM    DMPTM    DMPIM     YPPM     YPEM     YPTM     YPIM    DPNAM    DPNUM    YPNAM    YPNUM  NDCH TMAXA TMINA SRADA DAYLA   CO2A   PRCP   ETCP   ESCP   EPCP  CRST
       11     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35227201  1972 BR05583021          -17.725         -48.172     78.14 1972001 1972196 1972199     -99     -99 1973195    1973   -99   83406     -99   18866     -99   -99    -99.     -99   -99.0 0.481   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2330  1574   935   639   163   938    14   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94256   94256     -99    0.0     51.6     76.3     89.2      -99     11.7     17.3     20.2      -99      -99      -99      -99      -99   363  30.0  18.9  18.9  12.0  380.0 1616.6 1093.4  158.2  935.1     2
       12     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35227301  1973 BR05583021          -17.725         -48.172     78.14 1973001 1973196 1973198     -99     -99 1974196    1974   -99   84910     -99   22291     -99   -99    -99.     -99   -99.0 0.517   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2164  1577   887   689   152   763    33   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94262   94262     -99    0.0     61.2     81.4     95.7      -99     16.1     21.4     25.1      -99      -99      -99      -99      -99   364  29.1  18.2  18.2  12.0  380.0 1388.0 1042.7  155.4  887.3     2
       13     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35227401  1974 BR05583021          -17.725         -48.172     78.14 1974001 1974196 1974199     -99     -99 1975196    1975   -99   85245     -99   20988     -99   -99    -99.     -99   -99.0 0.506   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2009  1505   907   598   156   699     8   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94284   94284     -99    0.0     68.1     83.3     94.0      -99     16.8     20.5     23.1      -99      -99      -99      -99      -99   363  29.5  18.1  19.4  12.0  380.0 1251.6 1023.0  116.1  906.9     2
       14     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35227501  1975 BR05583021          -17.725         -48.172     78.14 1975001 1975196 1975200     -99     -99 1976196    1976   -99   85143     -99   21839     -99   -99    -99.     -99   -99.0 0.510   6.3     -99     -99     -99     -99     -99  -99.000     0     0  1730  1477   876   600   103   486    23   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94293   94293     -99    0.0     73.9     84.2     97.2      -99     19.0     21.6     24.9      -99      -99      -99      -99      -99   362  29.5  17.9  18.8  12.0  380.0 1152.3 1011.5  135.1  876.4     2
       15     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35227601  1976 BR05583021          -17.725         -48.172     78.14 1976001 1976196 1976198     -99     -99 1977195    1977   -99   79519     -99   18517     -99   -99    -99.     -99   -99.0 0.492   6.3     -99     -99     -99     -99     -99  -99.000     0     0  1949  1433   795   638   106   764     5   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94309   94309     -99    0.0     57.3     82.0    100.0      -99     13.4     19.1     23.3      -99      -99      -99      -99      -99   364  28.8  17.3  17.9  12.0  380.0 1386.6  969.8  174.9  794.9     2
       16     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35227701  1977 BR05583021          -17.725         -48.172     78.14 1977001 1977196 1977199     -99     -99 1978196    1978   -99   81976     -99   19950     -99   -99    -99.     -99   -99.0 0.507   6.3     -99     -99     -99     -99     -99  -99.000     0     0  1997  1339   830   510   245   760    12   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94343   94343     -99    0.0     56.2     84.2     98.8      -99     13.7     20.5     24.0      -99      -99      -99      -99      -99   363  29.4  16.7  17.9  12.0  380.0 1459.1  973.8  144.3  829.6     2
       17     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35227801  1978 BR05583021          -17.725         -48.172     78.14 1978001 1978196 1978200     -99     -99 1979196    1979   -99   77300     -99   18321     -99   -99    -99.     -99   -99.0 0.491   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2344  1281   798   483   316  1099     6   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94339   94339     -99    0.0     51.2     82.9     96.9      -99     12.1     19.6     23.0      -99      -99      -99      -99      -99   362  29.1  17.3  17.6  12.0  380.0 1510.9  932.5  135.0  797.5     2
       18     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35227901  1979 BR05583021          -17.725         -48.172     78.14 1979001 1979196 1979199     -99     -99 1980196    1980   -99   80144     -99   19413     -99   -99    -99.     -99   -99.0 0.508   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2440  1411   833   578   273  1103    11   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94326   94326     -99    0.0     50.4     80.3     96.2      -99     12.2     19.4     23.3      -99      -99      -99      -99      -99   363  29.4  17.3  17.4  12.0  380.0 1589.2  998.5  165.6  832.9     2
       19     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228001  1980 BR05583021          -17.725         -48.172     78.14 1980001 1980196 1980199     -99     -99 1981195    1981   -99   78039     -99   19650     -99   -99    -99.     -99   -99.0 0.502   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2013  1311   794   517   226   829     6   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94298   94298     -99    0.0     66.6     85.3     98.3      -99     16.8     21.5     24.8      -99      -99      -99      -99      -99   363  29.7  17.3  17.8  12.0  380.0 1172.4  915.1  121.4  793.7     2
       20     25  1  1  1 SC SCCAN048 ESRC2501 JUL - IPAMERI             ESAL0001 35228101  1981 BR05583021          -17.725         -48.172     78.14 1981001 1981196 1981203     -99     -99 1982196    1982   -99   82505     -99   20753     -99   -99    -99.     -99   -99.0 0.503   6.3     -99     -99     -99     -99     -99  -99.000     0     0  2257  1325   822   503   282   935    74   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99   -99     0      0      0      0      0   94367   94367     -99    0.0     50.4     85.7    100.4      -99     12.7     21.6     25.2      -99      -99      -99      -99      -99   359  28.9  17.3  17.5  12.0  380.0 1637.0  962.8  140.7  822.1     2
