YEAR,harv.month,classification,TCH_t_ha,Sugar_Yield_kg_tc,TSH_t_ha
1967,Entire Season,N,146.378875,121.41523153528814,17.772625
1968,Entire Season,N,150.339875,128.5678533389761,19.328875
1969,Entire Season,EN,154.10825,117.98686961924491,18.18275
1970,Entire Season,EN,150.788125,121.5977717078185,18.3355
1971,Entire Season,LA,148.850375,123.98692310986787,18.4555
1972,Entire Season,LA,146.97062499999998,125.34562603921704,18.422125
1973,Entire Season,EN,148.30475,116.92730677877815,17.340875
1974,Entire Season,LA,143.673125,125.20434841241186,17.9885
1975,Entire Season,LA,148.3675,120.13918142450332,17.824749999999998
1976,Entire Season,LA,142.15075,124.49899138766416,17.697625
1977,Entire Season,N,142.485125,120.58013073294492,17.180875
1978,Entire Season,N,144.112,125.64359664705228,18.106749999999998
1979,Entire Season,N,136.12725,125.86660642891118,17.133875
1980,Entire Season,N,140.729,121.59629500671502,17.112125
1981,Entire Season,N,140.88525,122.66543161899487,17.28175
1982,Entire Season,N,135.99625,122.22303923821428,16.621875
1983,Entire Season,EN,139.36112500000002,116.00885828095889,16.167125
1984,Entire Season,N,141.39724999999999,115.26744685628611,16.2985
1985,Entire Season,LA,141.94575,119.10976552661845,16.907125
1986,Entire Season,N,149.712875,115.30153969723713,17.262125
1987,Entire Season,EN,149.785875,113.2800405912774,16.967750000000002
1988,Entire Season,EN,142.84575,112.56635216658528,16.079625
1989,Entire Season,LA,135.605625,115.38514718692534,15.646875000000001
1990,Entire Season,N,148.947375,114.47331649852843,17.0505
1991,Entire Season,N,143.706375,117.69310860426337,16.91325
1992,Entire Season,EN,137.249875,117.06476964004521,16.067125
1993,Entire Season,N,147.696,115.67171758206045,17.08425
1994,Entire Season,N,140.761,114.20599455815176,16.07575
1995,Entire Season,EN,130.707125,107.09343503653685,13.997875
1996,Entire Season,LA,145.90175,115.13998289945118,16.799125
1997,Entire Season,N,139.547125,119.76151425548896,16.712375
1998,Entire Season,EN,142.343375,97.43077259479058,13.868625
1999,Entire Season,LA,152.217125,115.21617557814207,17.537875
2000,Entire Season,LA,148.5995,116.8652990084085,17.366125
2001,Entire Season,LA,150.699,113.67112588670129,17.130125
2002,Entire Season,N,150.499,111.853733247397,16.833875
2003,Entire Season,EN,145.1625,114.71109962972531,16.65175
2004,Entire Season,N,139.664375,110.56326998205517,15.441749999999999
2005,Entire Season,EN,142.5965,107.90499766824573,15.386875
2006,Entire Season,N,140.929125,117.30275768050075,16.531375
2007,Entire Season,N,150.881875,113.43807862939137,17.11575
2008,Entire Season,LA,134.5295,113.00495430370287,15.202499999999999
2009,Entire Season,LA,142.613375,114.89981216698645,16.38625
2010,Entire Season,EN,151.023375,108.9616094197339,16.455750000000002
2011,Entire Season,LA,137.214875,113.98545529411444,15.640500000000001
2012,Entire Season,LA,148.203625,112.77811187142015,16.714125
2013,Entire Season,N,142.459375,111.21065215960691,15.843
2014,Entire Season,N,143.182625,112.8200785535256,16.153875
2015,Entire Season,EN,139.99325,109.40081039621555,15.315375
2016,Entire Season,EN,147.43475,99.08027110297945,14.607875
2017,Entire Season,N,150.078625,108.43316295042015,16.2735
2018,Entire Season,LA,143.663375,112.88019650102193,16.21675
2019,Entire Season,EN,146.99525,106.39459438315184,15.6395
1963,Entire Season,N,147.171,132.84886288738952,19.5515
1964,Entire Season,EN,152.64325,133.09383153201992,20.315875
1965,Entire Season,LA,145.89724999999999,130.47709946554855,19.03625
1966,Entire Season,EN,150.446125,127.83812145377622,19.23275
1967,Entire Season,N,150.59325,127.3670964668071,19.180625
1968,Entire Season,N,155.803875,137.422769491452,21.411
1969,Entire Season,EN,153.182125,123.47312063989189,18.913875
1970,Entire Season,N,154.32925,129.68377673059385,20.014
1971,Entire Season,LA,149.41325,129.060675676354,19.283375
1972,Entire Season,LA,148.873625,128.1968179387047,19.085124999999998
1973,Entire Season,EN,150.538625,125.6787087034972,18.9195
1974,Entire Season,LA,148.25275,132.59956392039945,19.65825
1975,Entire Season,LA,152.779125,129.59067542768034,19.79875
1976,Entire Season,LA,146.556625,129.97450644076991,19.048625
1977,Entire Season,N,142.992875,124.96601666341768,17.86925
1978,Entire Season,N,146.013125,130.20404843742642,19.0115
1979,Entire Season,N,136.70875,133.4122724404985,18.238625
1980,Entire Season,N,143.445625,128.77091929433192,18.471625
1981,Entire Season,N,144.451125,132.03081665165294,19.072
1982,Entire Season,N,142.102375,128.47779637743565,18.257
1983,Entire Season,EN,141.814,120.92159448291424,17.148375
1984,Entire Season,N,145.92775,125.52872911423633,18.318125
1985,Entire Season,LA,141.716,124.53869005616866,17.649125
1986,Entire Season,N,153.656375,124.98423836954373,19.204625
1987,Entire Season,EN,148.82125,119.13033252979666,17.729125
1988,Entire Season,EN,148.309,119.83679345151002,17.772875
1989,Entire Season,LA,143.96812500000001,123.99011934065265,17.850625
1990,Entire Season,N,146.714125,120.73138833769414,17.713
1991,Entire Season,N,142.948875,123.98051401243977,17.722875
1992,Entire Season,EN,143.24337500000001,127.42474128384644,18.25275
1993,Entire Season,N,147.549125,122.69472963665491,18.1035
1994,Entire Season,N,145.49725,121.15606996008515,17.627875
1995,Entire Season,EN,139.27625,120.7312804588004,16.815
1996,Entire Season,LA,151.251125,122.18917379953372,18.48125
1997,Entire Season,N,143.643125,127.03357713778504,18.2475
1998,Entire Season,EN,148.145625,105.22416709909591,15.5885
1999,Entire Season,LA,154.42262499999998,122.97097008938944,18.9895
2000,Entire Season,LA,153.20237500000002,126.78083482713632,19.423125
2001,Entire Season,LA,152.422875,117.93177369210494,17.9755
2002,Entire Season,N,152.89525,118.74551367684738,18.155625
2003,Entire Season,EN,149.4795,121.55178469288431,18.1695
2004,Entire Season,N,143.777875,120.63921517827413,17.34525
2005,Entire Season,EN,145.938875,114.40491781233753,16.696125
2006,Entire Season,N,150.396625,126.53375699088993,19.03025
2007,Entire Season,N,152.273875,117.84441027720612,17.944625
2008,Entire Season,LA,145.053875,122.76731662632245,17.807875
2009,Entire Season,N,149.48275,122.67636232274292,18.338
2010,Entire Season,EN,154.53575,116.53047919332582,18.008125
2011,Entire Season,LA,146.73125,123.59841547046047,18.13575
2012,Entire Season,LA,150.942375,117.8620317853088,17.790375
2013,Entire Season,N,148.06074999999998,118.01236992248116,17.473
2014,Entire Season,N,146.768125,118.36698193153316,17.3725
2015,Entire Season,EN,148.07,118.72087526170056,17.579
2016,Entire Season,EN,149.371875,100.7050356702023,15.0425
2017,Entire Season,N,153.2215,111.98820008941304,17.159
2018,Entire Season,LA,150.14712500000002,120.45851693796999,18.0865
2019,Entire Season,EN,150.480125,114.23352419464034,17.189875
1963,Entire Season,N,142.63875000000002,137.37150669085364,19.5945
1964,Entire Season,EN,152.663375,137.9120892617499,21.054125
1965,Entire Season,LA,145.730125,135.44728655108202,19.73875
1966,Entire Season,EN,152.04575,134.94951355102,20.5185
1967,Entire Season,N,149.97725,131.8166588599271,19.7695
1968,Entire Season,N,152.09550000000002,139.24886009119268,21.179125
1969,Entire Season,EN,148.6355,125.74889578869112,18.69075
1970,Entire Season,N,151.21125,131.5196455290198,19.88725
1971,Entire Season,LA,146.125875,132.75112980503965,19.398375
1972,Entire Season,LA,145.183125,130.05041047298025,18.881125
1973,Entire Season,EN,148.775875,129.80683192083393,19.312125
1974,Entire Season,LA,148.69425,138.9487152327679,20.660875
1975,Entire Season,LA,149.825125,133.59992190895886,20.016625
1976,Entire Season,LA,146.67925,136.4081831615583,20.00825
1977,Entire Season,N,143.496625,130.1555001729135,18.676875
1978,Entire Season,N,145.19075,136.1286789964237,19.764625000000002
1979,Entire Season,N,135.893125,137.48396028128724,18.683125
1980,Entire Season,N,142.340625,133.169992755055,18.9555
1981,Entire Season,N,141.43125,134.34354147333067,19.000375000000002
1982,Entire Season,N,144.000375,132.3043429574402,19.051875
1983,Entire Season,EN,142.615125,127.69245197520249,18.210875
1984,Entire Season,N,143.2055,130.83732817524466,18.736625
1985,Entire Season,LA,139.38412499999998,129.34399810595363,18.0285
1986,Entire Season,N,149.476875,129.83195561186304,19.406875
1987,Entire Season,EN,145.424125,123.49567171196664,17.95925
1988,Entire Season,EN,147.464875,125.8884530977292,18.564125
1989,Entire Season,LA,142.82262500000002,125.24013614789672,17.887125
1990,Entire Season,N,141.81175000000002,123.18266998327006,17.46875
1991,Entire Season,N,140.174625,127.1494394937743,17.823125
1992,Entire Season,EN,142.3485,132.83771869742216,18.90925
1993,Entire Season,N,142.79,124.80828489390014,17.821375
1994,Entire Season,N,143.88825,125.7938017871508,18.10025
1995,Entire Season,EN,143.4255,124.77819495138591,17.896375
1996,Entire Season,LA,152.524875,127.75702979595951,19.486125
1997,Entire Season,N,146.950375,134.2264352847007,19.724625
1998,Entire Season,EN,144.44575,106.53567169681351,15.388625
1999,Entire Season,LA,149.374375,122.74779392382396,18.335375
2000,Entire Season,LA,147.41925,127.38668796646299,18.77925
2001,Entire Season,LA,147.101125,119.62349030301434,17.59675
2002,Entire Season,N,148.997375,119.52559566905121,17.809
2003,Entire Season,EN,147.7215,126.44401796624054,18.6785
2004,Entire Season,N,144.09675,124.02864741918192,17.872125
2005,Entire Season,EN,143.860125,114.84071767628451,16.521
2006,Entire Season,N,149.466375,128.65268191591588,19.22925
2007,Entire Season,N,148.53,117.32899077627415,17.426875
2008,Entire Season,LA,148.167,128.45302935201497,19.0325
2009,Entire Season,N,151.2445,126.87651451788331,19.189375
2010,Entire Season,EN,149.5325,116.00237406583854,17.346125
2011,Entire Season,LA,145.684375,123.22272035007187,17.951625
2012,Entire Season,LA,150.72825,122.08809562905427,18.402125
2013,Entire Season,N,149.512375,122.73733194325888,18.35075
2014,Entire Season,N,144.1755,120.86658274117309,17.426
2015,Entire Season,EN,150.4275,122.70944474913163,18.458875
2016,Entire Season,EN,145.796125,99.0235508659781,14.43725
2017,Entire Season,N,148.553125,113.82375833561227,16.908875
2018,Entire Season,LA,151.62675000000002,126.30686867587677,19.1515
2019,Entire Season,EN,152.457875,118.84020422034611,18.118125
1963,Entire Season,N,129.155125,135.83665379132265,17.544
1964,Entire Season,EN,144.6815,137.03203242985455,19.826
1965,Entire Season,LA,138.19125,135.28172007996164,18.69475
1966,Entire Season,EN,142.675875,134.42531892655293,19.17925
1967,Entire Season,N,140.438375,129.568396102561,18.196375
1968,Entire Season,N,142.6755,138.01073064401388,19.69075
1969,Entire Season,EN,138.149125,122.5686373330269,16.93275
1970,Entire Season,EN,142.98862499999998,131.03052777799635,18.735875
1971,Entire Season,LA,137.57525,131.3081386368551,18.06475
1972,Entire Season,LA,138.280875,128.6945862904035,17.796
1973,Entire Season,EN,142.7585,130.9720612082643,18.697375
1974,Entire Season,LA,141.4105,138.2376131899682,19.54825
1975,Entire Season,LA,138.587,132.78842892912036,18.40275
1976,Entire Season,LA,140.50775,137.1161021367149,19.265875
1977,Entire Season,EN,139.712,130.65359453733396,18.253875
1978,Entire Season,N,138.573125,135.57733507128455,18.787375
1979,Entire Season,N,128.904625,136.61457065640585,17.61025
1980,Entire Season,N,132.956875,132.75827218411985,17.651125
1981,Entire Season,N,135.007375,134.77874819801514,18.196125000000002
1982,Entire Season,N,139.169375,132.51119364443505,18.4415
1983,Entire Season,EN,135.34325,127.75572479602786,17.290875
1984,Entire Season,N,137.231875,130.9672042300668,17.972875
1985,Entire Season,LA,127.91012500000001,127.82021751600975,16.3495
1986,Entire Season,N,139.698125,128.46897551416671,17.946875
1987,Entire Season,EN,133.159375,121.04573936307526,16.118375
1988,Entire Season,EN,139.5525,126.27057917271277,17.621375
1989,Entire Season,LA,138.170625,127.9405445260163,17.677625
1990,Entire Season,N,134.3855,123.73265716911422,16.627875
1991,Entire Season,N,130.236,125.67761602014805,16.36775
1992,Entire Season,EN,134.598625,132.1540246046347,17.78775
1993,Entire Season,N,134.3245,122.85082021522507,16.501875
1994,Entire Season,N,137.101875,126.05316302202286,17.282125
1995,Entire Season,EN,140.07999999999998,127.12021701884639,17.807
1996,Entire Season,LA,142.614625,128.88667624375833,18.381125
1997,Entire Season,N,144.03787499999999,135.20141837693734,19.474125
1998,Entire Season,EN,137.123,104.3524791610452,14.309125
1999,Entire Season,LA,138.115375,120.7966527984303,16.683875
2000,Entire Season,LA,137.47924999999998,125.20434901994302,17.213
2001,Entire Season,LA,137.763,116.85648541335483,16.0985
2002,Entire Season,N,137.78825,116.23723358123786,16.016125
2003,Entire Season,EN,138.780375,124.41690692938394,17.266625
2004,Entire Season,N,137.1,123.39897884755653,16.918
2005,Entire Season,EN,137.08474999999999,112.72862225739918,15.453375
2006,Entire Season,N,138.885,126.62904561327719,17.586875
2007,Entire Season,N,137.171,113.48153035262555,15.566375
2008,Entire Season,LA,141.34725,127.69173082603305,18.048875
2009,Entire Season,N,144.866875,127.92520719453637,18.532125
2010,Entire Season,EN,140.848375,113.62218413950461,16.0035
2011,Entire Season,LA,138.21337499999998,120.82314754270347,16.699375
2012,Entire Season,LA,142.126125,119.45024181866634,16.977
2013,Entire Season,N,144.35762499999998,122.420793498092,17.672375
2014,Entire Season,N,136.54387499999999,119.69412762015139,16.3435
2015,Entire Season,EN,144.41887499999999,125.87430140277718,18.178625
2016,Entire Season,EN,138.7065,95.30285170485881,13.219125
2017,Entire Season,N,139.51275,110.9710402812646,15.481875
2018,Entire Season,LA,144.786125,125.59128162315277,18.183875
2019,Entire Season,EN,145.453875,116.85663238603989,16.99725
1963,Entire Season,N,118.13925,134.3287688046098,15.8695
1964,Entire Season,EN,129.46575,133.9601400370368,17.34325
1965,Entire Season,LA,123.204,131.17066004350508,16.16075
1966,Entire Season,EN,129.153,132.02558206158588,17.0515
1967,Entire Season,N,125.409125,125.54309744207211,15.744250000000001
1968,Entire Season,N,127.34887499999999,134.67335302333845,17.1505
1969,Entire Season,EN,125.99025,119.07667458394597,15.0025
1970,Entire Season,N,126.96775,127.34828332391496,16.169125
1971,Entire Season,LA,122.0635,129.02300851605924,15.748999999999999
1972,Entire Season,LA,126.347375,124.89772739639427,15.7805
1973,Entire Season,EN,131.2945,128.6335299650785,16.888875
1974,Entire Season,LA,125.807,134.53245844825804,16.925125
1975,Entire Season,LA,126.995625,130.4729985777069,16.5695
1976,Entire Season,LA,125.630375,135.64693251930515,17.041375
1977,Entire Season,EN,128.232875,127.55114474349888,16.35625
1978,Entire Season,N,129.218875,133.76818982520936,17.285375
1979,Entire Season,N,119.547375,134.01381669819182,16.021
1980,Entire Season,N,123.24187500000001,130.09985445287975,16.03375
1981,Entire Season,N,125.051,133.72444042830526,16.722375
1982,Entire Season,N,126.46724999999999,129.72034261834585,16.405375
1983,Entire Season,EN,125.375,125.76470588235294,15.76775
1984,Entire Season,N,126.8515,128.71645191424616,16.327875
1985,Entire Season,LA,121.2245,126.02753568791786,15.277625
1986,Entire Season,N,126.026875,124.53097801560183,15.69425
1987,Entire Season,EN,125.990625,119.38090631743434,15.040875
1988,Entire Season,EN,127.70125,124.1109621088282,15.849124999999999
1989,Entire Season,LA,128.751,125.40776382319359,16.146375
1990,Entire Season,N,128.87325,122.84841889220608,15.831875
1991,Entire Season,N,121.0085,123.59668948875492,14.95625
1992,Entire Season,EN,123.681375,129.32828406864007,15.9955
1993,Entire Season,N,125.26425,120.7647034169765,15.1275
1994,Entire Season,N,127.875,124.3998044965787,15.907625
1995,Entire Season,EN,132.47475,127.33086871271695,16.868125
1996,Entire Season,LA,129.729125,127.52726112968078,16.544
1997,Entire Season,N,132.796375,133.91461175050898,17.783375
1998,Entire Season,EN,127.435125,101.28683124060184,12.9075
1999,Entire Season,LA,124.614125,117.49972164070485,14.642125
2000,Entire Season,LA,123.319125,121.1744325951064,14.943125
2001,Entire Season,N,126.64775,113.69724294351853,14.3995
2002,Entire Season,N,126.15599999999999,112.18352674466534,14.152625
2003,Entire Season,EN,126.4225,121.25215052700271,15.329
2004,Entire Season,N,126.154875,121.04367746391092,15.27025
2005,Entire Season,N,124.707625,108.99794619615281,13.592875
2006,Entire Season,N,128.973375,124.96183805378435,16.11675
2007,Entire Season,EN,123.43662499999999,108.2124126449504,13.357375
2008,Entire Season,LA,131.255625,125.9317457823236,16.52925
2009,Entire Season,N,132.382375,125.5727962275945,16.623625
2010,Entire Season,EN,128.96925,110.31796339049814,14.227625
2011,Entire Season,LA,124.64025000000001,116.54341193956205,14.526
2012,Entire Season,LA,127.08612500000001,118.46395505410209,15.055125
2013,Entire Season,N,131.5125,117.58958273928336,15.464500000000001
2014,Entire Season,N,123.63025,115.83330131581874,14.3205
2015,Entire Season,EN,133.219875,122.83170960789445,16.363625
2016,Entire Season,EN,124.636625,89.59545398473362,11.166875
2017,Entire Season,N,128.374625,106.45308603627858,13.665875
2018,Entire Season,LA,133.21625,123.86533174443808,16.500875
2019,Entire Season,EN,130.291875,112.55114718396676,14.6645
1963,Entire Season,N,108.13925,133.39629228055492,14.425375
1964,Entire Season,N,116.3615,131.78757578752422,15.335
1965,Entire Season,EN,112.597125,128.88095499774084,14.511625
1966,Entire Season,EN,117.51050000000001,130.1415618178801,15.293000000000001
1967,Entire Season,N,114.284875,123.80137791636908,14.148625
1968,Entire Season,N,112.47387499999999,131.08710800619255,14.743875
1969,Entire Season,EN,114.90525,117.90040054740754,13.547375
1970,Entire Season,N,112.7675,123.4653158046423,13.922875
1971,Entire Season,LA,109.88725000000001,125.03042891691256,13.73925
1972,Entire Season,EN,113.989375,121.0737842891059,13.801125
1973,Entire Season,EN,117.79675,125.33983322969436,14.764625
1974,Entire Season,LA,114.176875,131.84149592463447,15.05325
1975,Entire Season,LA,114.714625,128.98093856820785,14.796
1976,Entire Season,LA,110.63225,132.004908152912,14.604
1977,Entire Season,EN,117.034625,126.27352802642807,14.778375
1978,Entire Season,N,120.648,132.3105231748558,15.963000000000001
1979,Entire Season,N,114.254375,131.43588593434606,15.017125
1980,Entire Season,N,116.46375,128.31138444365735,14.943625
1981,Entire Season,N,114.899875,132.2346956426193,15.19375
1982,Entire Season,N,119.1485,126.66231635312236,15.091625
1983,Entire Season,EN,119.66925,125.79568268373036,15.053875
1984,Entire Season,N,111.865625,123.88524178003743,13.8585
1985,Entire Season,LA,114.13725,124.55180057343243,14.216
1986,Entire Season,N,115.646,122.39831036092905,14.154875
1987,Entire Season,EN,115.91925,117.00170592891173,13.562750000000001
1988,Entire Season,N,114.394875,123.36872609022039,14.11275
1989,Entire Season,LA,114.3395,121.33711447050231,13.873625
1990,Entire Season,N,118.4145,117.97119440609046,13.9695
1991,Entire Season,N,114.149625,123.64801899261603,14.114374999999999
1992,Entire Season,EN,119.263,125.02934690557842,14.911375
1993,Entire Season,N,109.19725,117.04507210575358,12.781
1994,Entire Season,N,120.947875,123.82813670765195,14.97675
1995,Entire Season,EN,119.8355,126.05717838203203,15.106125
1996,Entire Season,LA,117.16550000000001,126.60403446407004,14.833625
1997,Entire Season,N,124.4425,132.6586576129538,16.508375
1998,Entire Season,EN,109.317375,99.60219041117664,10.88825
1999,Entire Season,LA,109.147375,114.1770473179039,12.462125
2000,Entire Season,LA,112.341875,118.0236665980517,13.259
2001,Entire Season,N,112.6815,110.97540412578817,12.504875
2002,Entire Season,N,115.68875,110.10253806009659,12.737625
2003,Entire Season,N,118.137625,120.38184278717301,14.221625
2004,Entire Season,N,115.88187500000001,120.18165049538591,13.926874999999999
2005,Entire Season,N,113.3105,104.95276254186504,11.89225
2006,Entire Season,N,115.18175,121.39509948407625,13.9825
2007,Entire Season,N,111.973,104.48054441695766,11.699
2008,Entire Season,LA,114.45775,121.1014544668229,13.861
2009,Entire Season,LA,119.54237499999999,122.17738688895884,14.605375
2010,Entire Season,EN,115.9245,107.79321886227675,12.495875
2011,Entire Season,LA,111.218625,113.34095345990835,12.605625
2012,Entire Season,LA,114.859,113.97452528752645,13.091
2013,Entire Season,N,115.3,112.27124891587164,12.944875
2014,Entire Season,N,108.9865,113.37413349359784,12.356250000000001
2015,Entire Season,EN,116.4625,118.2558763550499,13.772375
2016,Entire Season,EN,111.102625,88.70627494174869,9.855500000000001
2017,Entire Season,N,114.20275000000001,101.50149624242847,11.59175
2018,Entire Season,LA,117.370375,120.85034234575804,14.18425
2019,Entire Season,EN,113.391,110.05062130151423,12.47875
1963,Entire Season,N,97.70325,133.21204770568022,13.01525
1964,Entire Season,LA,106.762875,132.203024693743,14.114374999999999
1965,Entire Season,EN,105.632375,126.21722270279353,13.332625
1966,Entire Season,EN,109.71675,129.94027803411967,14.256625
1967,Entire Season,N,106.572125,125.00219921485098,13.32175
1968,Entire Season,N,108.054875,127.62149787318712,13.790125
1969,Entire Season,EN,102.900875,116.7361307666237,12.01225
1970,Entire Season,N,104.835625,124.58431950016991,13.060875
1971,Entire Season,LA,104.33875,118.16559044458553,12.32925
1972,Entire Season,EN,110.397,118.35353315760392,13.065875
1973,Entire Season,LA,108.953375,123.72838381555414,13.480625
1974,Entire Season,LA,104.31524999999999,129.25842578146532,13.483625
1975,Entire Season,LA,105.770375,129.45969039062214,13.693
1976,Entire Season,LA,111.906125,122.12356562252512,13.666375
1977,Entire Season,EN,107.32775,121.15692353561869,13.003499999999999
1978,Entire Season,N,111.71424999999999,126.11417075261215,14.088750000000001
1979,Entire Season,N,111.09825000000001,126.9765725382713,14.106875
1980,Entire Season,N,112.77575,125.86482466310355,14.1945
1981,Entire Season,N,100.600375,129.33724153612746,13.011375
1982,Entire Season,EN,117.38375,116.88692003790985,13.720625
1983,Entire Season,EN,110.80125,122.99951489716948,13.628499999999999
1984,Entire Season,N,108.472125,119.28871127029178,12.9395
1985,Entire Season,LA,107.9,121.98331788693233,13.161999999999999
1986,Entire Season,N,110.654,119.63191570119471,13.23775
1987,Entire Season,EN,107.80425,117.77017139862298,12.696125
1988,Entire Season,LA,102.126125,124.82849026142918,12.74825
1989,Entire Season,LA,105.250125,118.76114161384606,12.499625
1990,Entire Season,N,119.88625,111.59745175113909,13.379
1991,Entire Season,EN,108.2535,122.51335984517821,13.2625
1992,Entire Season,EN,118.501375,120.38784360097088,14.266125
1993,Entire Season,N,102.7105,117.73990974632584,12.093125
1994,Entire Season,N,108.9035,120.12928877400635,13.0825
1995,Entire Season,EN,111.692625,125.25222681443826,13.989749999999999
1996,Entire Season,N,103.79875,124.19224701646215,12.891
1997,Entire Season,EN,115.778375,128.43719736090614,14.87025
1998,Entire Season,EN,96.15175,102.78154063758589,9.882625
1999,Entire Season,LA,93.21925,113.90351241830416,10.618
2000,Entire Season,LA,106.61675,122.48896163126338,13.059375
2001,Entire Season,N,100.49025,110.37264809272541,11.091375
2002,Entire Season,N,101.344875,108.97319672060378,11.043875
2003,Entire Season,N,107.178125,119.26874070618422,12.783
2004,Entire Season,N,109.06875,123.38433327603003,13.457375
2005,Entire Season,N,98.82375,103.64031925523976,10.242125
2006,Entire Season,N,104.830125,122.34436427505929,12.825375
2007,Entire Season,LA,100.8605,108.15928931544063,10.909
2008,Entire Season,LA,107.063875,120.98151687485625,12.95275
2009,Entire Season,LA,110.0945,114.27682581782015,12.58125
2010,Entire Season,EN,105.86625,106.93445739317299,11.32075
2011,Entire Season,LA,101.161875,117.78523282610175,11.915375000000001
2012,Entire Season,N,101.28687500000001,112.68488636854478,11.413499999999999
2013,Entire Season,N,111.191375,113.13265080137737,12.579375
2014,Entire Season,N,98.466375,110.63802237058083,10.894125
2015,Entire Season,EN,106.128875,116.77194354505313,12.392875
2016,Entire Season,EN,94.01675,88.79534763752204,8.34825
2017,Entire Season,N,103.8615,101.82911858580898,10.576125
2018,Entire Season,LA,106.165375,120.89629033948215,12.835
2019,Entire Season,EN,103.2615,112.21752540879224,11.58775
