HYEAR,classification,harv.month,Variable,Value
1975,LA,June,TMINA,19.4
1975,LA,June,SRADA,17.9
1975,LA,June,PRCP,1704.1
1976,LA,June,TMAXA,31.6
1976,LA,June,TMINA,17.6
1976,LA,June,SRADA,17.1
1976,LA,June,PRCP,2227.8
1977,NE,June,TMAXA,31.3
1977,NE,June,TMINA,14.6
1977,NE,June,SRADA,17.6
1977,NE,June,PRCP,1659.9
1978,NE,June,TMAXA,31.2
1978,NE,June,TMINA,18.3
1978,NE,June,SRADA,17
1978,NE,June,PRCP,2197.8
1979,NE,June,TMAXA,31
1979,NE,June,TMINA,18.6
1979,NE,June,SRADA,16.8
1979,NE,June,PRCP,2003.9
1980,NE,June,TMAXA,31.8
1980,NE,June,TMINA,18.8
1980,NE,June,SRADA,16.2
1980,NE,June,PRCP,2112.6
1981,NE,June,TMAXA,31.6
1981,NE,June,TMINA,18.1
1981,NE,June,SRADA,15.5
1981,NE,June,PRCP,1800.2
1982,NE,June,TMAXA,31
1982,NE,June,TMINA,20.2
1982,NE,June,SRADA,15.4
1982,NE,June,PRCP,1929.1
1983,EN,June,TMAXA,31.9
1983,EN,June,TMINA,19.1
1983,EN,June,SRADA,16.8
1983,EN,June,PRCP,1686.8
1984,NE,June,TMAXA,31.7
1984,NE,June,TMINA,18.7
1984,NE,June,SRADA,16.6
1984,NE,June,PRCP,1769.1
1985,LA,June,TMAXA,31.6
1985,LA,June,TMINA,18.7
1985,LA,June,SRADA,16.8
1985,LA,June,PRCP,1674.9
1986,NE,June,TMAXA,32
1986,NE,June,TMINA,19.2
1986,NE,June,SRADA,17.3
1986,NE,June,PRCP,1462.1
1987,EN,June,TMAXA,32.1
1987,EN,June,TMINA,19.7
1987,EN,June,SRADA,17.5
1987,EN,June,PRCP,1631.1
1988,EN,June,TMAXA,32.6
1988,EN,June,TMINA,20.1
1988,EN,June,SRADA,16.9
1988,EN,June,PRCP,1833.8
1989,LA,June,TMAXA,31.9
1989,LA,June,TMINA,19.1
1989,LA,June,SRADA,17.1
1989,LA,June,PRCP,1717.1
1990,NE,June,TMAXA,31.1
1990,NE,June,TMINA,19.6
1990,NE,June,SRADA,16.7
1990,NE,June,PRCP,1789.1
1991,NE,June,TMAXA,31.2
1991,NE,June,TMINA,19.7
1991,NE,June,SRADA,16.2
1991,NE,June,PRCP,2096.1
1992,EN,June,TMAXA,30.3
1992,EN,June,TMINA,18.5
1992,EN,June,SRADA,16.1
1992,EN,June,PRCP,2004.1
1993,NE,June,TMAXA,31.1
1993,NE,June,TMINA,18.9
1993,NE,June,SRADA,16.5
1993,NE,June,PRCP,1885.6
1994,NE,June,TMAXA,31.5
1994,NE,June,TMINA,19.9
1994,NE,June,SRADA,16.5
1994,NE,June,PRCP,2432.1
1995,EN,June,TMAXA,31.2
1995,EN,June,TMINA,19.7
1995,EN,June,SRADA,15.8
1995,EN,June,PRCP,2274.7
1996,LA,June,TMAXA,31.9
1996,LA,June,TMINA,19.5
1996,LA,June,SRADA,17.4
1996,LA,June,PRCP,1630.4
1997,NE,June,TMAXA,31.4
1997,NE,June,TMINA,19.8
1997,NE,June,SRADA,17.2
1997,NE,June,PRCP,1635.7
1998,EN,June,TMAXA,33.2
1998,EN,June,TMINA,19.9
1998,EN,June,SRADA,18.2
1998,EN,June,PRCP,1372.7
1999,LA,June,TMAXA,32.6
1999,LA,June,TMINA,19.6
1999,LA,June,SRADA,17.3
1999,LA,June,PRCP,1582.1
2000,LA,June,TMAXA,32.9
2000,LA,June,TMINA,19.6
2000,LA,June,SRADA,17.3
2000,LA,June,PRCP,1733.8
2001,LA,June,TMAXA,32.4
2001,LA,June,TMINA,19.8
2001,LA,June,SRADA,17.9
2001,LA,June,PRCP,1426.4
2002,NE,June,TMAXA,32.7
2002,NE,June,TMINA,19.7
2002,NE,June,SRADA,17.9
2002,NE,June,PRCP,1709.8
2003,EN,June,TMAXA,32.6
2003,EN,June,TMINA,20.3
2003,EN,June,SRADA,17.5
2003,EN,June,PRCP,1943.6
2004,NE,June,TMAXA,32
2004,NE,June,TMINA,20.2
2004,NE,June,SRADA,17.2
2004,NE,June,PRCP,2507.4
2005,EN,June,TMAXA,32.4
2005,EN,June,TMINA,20.3
2005,EN,June,SRADA,17.4
2005,EN,June,PRCP,1530.6
2006,NE,June,TMAXA,32.5
2006,NE,June,TMINA,20.1
2006,NE,June,SRADA,17.5
2006,NE,June,PRCP,1906.1
2007,NE,June,TMAXA,32.8
2007,NE,June,TMINA,20.3
2007,NE,June,SRADA,18.1
2007,NE,June,PRCP,1789.8
2008,LA,June,TMAXA,32.5
2008,LA,June,TMINA,19.7
2008,LA,June,SRADA,17.4
2008,LA,June,PRCP,1894.2
2009,NE,June,TMAXA,32.8
2009,NE,June,TMINA,20.3
2009,NE,June,SRADA,17.6
2009,NE,June,PRCP,1623.5
2010,EN,June,TMAXA,33.3
2010,EN,June,TMINA,20.2
2010,EN,June,SRADA,17.7
2010,EN,June,PRCP,1706.9
2011,LA,June,TMAXA,32.8
2011,LA,June,TMINA,19.7
2011,LA,June,SRADA,17.7
2011,LA,June,PRCP,1692.7
2012,LA,June,TMAXA,32.5
2012,LA,June,TMINA,20.1
2012,LA,June,SRADA,18.2
2012,LA,June,PRCP,1673.8
2013,NE,June,TMAXA,32.8
2013,NE,June,TMINA,20.6
2013,NE,June,SRADA,18
2013,NE,June,PRCP,1711.1
2014,NE,June,TMAXA,32.4
2014,NE,June,TMINA,20.3
2014,NE,June,SRADA,17.9
2014,NE,June,PRCP,1148.5
2015,EN,June,TMAXA,32.7
2015,EN,June,TMINA,20.8
2015,EN,June,SRADA,17.7
2015,EN,June,PRCP,1457.7
2016,EN,June,TMAXA,33.7
2016,EN,June,TMINA,21.2
2016,EN,June,SRADA,17.8
2016,EN,June,PRCP,1363.8
2017,NE,June,TMAXA,32.6
2017,NE,June,TMINA,20.7
2017,NE,June,SRADA,17.4
2017,NE,June,PRCP,2064
2018,LA,June,TMAXA,32.6
2018,LA,June,TMINA,20.5
2018,LA,June,SRADA,17.3
2018,LA,June,PRCP,2245.8
2019,EN,June,TMAXA,32.7
2019,EN,June,TMINA,20.5
2019,EN,June,SRADA,17.5
2019,EN,June,PRCP,1998.4
1963,NE,June,TMAXA,32.3
1963,NE,June,TMINA,17.9
1963,NE,June,SRADA,18.7
1963,NE,June,PRCP,1699.7
1964,EN,June,TMAXA,32.9
1964,EN,June,TMINA,17.7
1964,EN,June,SRADA,19.1
1964,EN,June,PRCP,1445.3
1965,LA,June,TMAXA,32
1965,LA,June,TMINA,17.8
1965,LA,June,SRADA,18.4
1965,LA,June,PRCP,1786.3
1966,EN,June,TMAXA,32.7
1966,EN,June,TMINA,17.9
1966,EN,June,SRADA,18.7
1966,EN,June,PRCP,1990
1967,NE,June,TMAXA,32.5
1967,NE,June,TMINA,18.6
1967,NE,June,SRADA,19.2
1967,NE,June,PRCP,1428
1968,NE,June,TMAXA,32.2
1968,NE,June,TMINA,19
1968,NE,June,SRADA,19.1
1968,NE,June,PRCP,1487.5
1969,EN,June,TMAXA,32.1
1969,EN,June,TMINA,19.6
1969,EN,June,SRADA,19.5
1969,EN,June,PRCP,1098.4
1970,NE,June,TMAXA,32.2
1970,NE,June,TMINA,19.6
1970,NE,June,SRADA,19.1
1970,NE,June,PRCP,1438.6
1971,LA,June,TMAXA,31.9
1971,LA,June,TMINA,19.3
1971,LA,June,SRADA,19.2
1971,LA,June,PRCP,1211.7
1972,LA,June,TMAXA,31.7
1972,LA,June,TMINA,19
1972,LA,June,SRADA,18.3
1972,LA,June,PRCP,1608.7
1973,EN,June,TMAXA,32.2
1973,EN,June,TMINA,19.6
1973,EN,June,SRADA,18.6
1973,EN,June,PRCP,1705.9
1974,LA,June,TMAXA,31.1
1974,LA,June,TMINA,19.5
1974,LA,June,SRADA,17.6
1974,LA,June,PRCP,1778.1
1975,LA,June,TMAXA,31.6
1975,LA,June,TMINA,19
1975,LA,June,SRADA,18.5
1975,LA,June,PRCP,1324.3
1976,LA,June,TMAXA,32
1976,LA,June,TMINA,18.5
1976,LA,June,SRADA,18
1976,LA,June,PRCP,1310.4
1977,NE,June,TMAXA,31.4
1977,NE,June,TMINA,17.9
1977,NE,June,SRADA,17.8
1977,NE,June,PRCP,1903.3
1978,NE,June,TMAXA,31.3
1978,NE,June,TMINA,19.3
1978,NE,June,SRADA,17.3
1978,NE,June,PRCP,2132.5
1979,NE,June,TMAXA,30.8
1979,NE,June,TMINA,18.3
1979,NE,June,SRADA,16.9
1979,NE,June,PRCP,1734.2
1980,NE,June,TMAXA,31.8
1980,NE,June,TMINA,18.6
1980,NE,June,SRADA,16.9
1980,NE,June,PRCP,1650
1981,NE,June,TMAXA,31.9
1981,NE,June,TMINA,18.8
1981,NE,June,SRADA,16.5
1981,NE,June,PRCP,1702.3
1982,NE,June,TMAXA,31.3
1982,NE,June,TMINA,19.1
1982,NE,June,SRADA,16.5
1982,NE,June,PRCP,1571.3
1983,EN,June,TMAXA,31.9
1983,EN,June,TMINA,19.5
1983,EN,June,SRADA,17.1
1983,EN,June,PRCP,1638.9
1984,NE,June,TMAXA,31.8
1984,NE,June,TMINA,19.1
1984,NE,June,SRADA,17
1984,NE,June,PRCP,1695
1985,LA,June,TMAXA,31.6
1985,LA,June,TMINA,18.8
1985,LA,June,SRADA,17.2
1985,LA,June,PRCP,1619.7
1986,NE,June,TMAXA,32.1
1986,NE,June,TMINA,18.8
1986,NE,June,SRADA,17.6
1986,NE,June,PRCP,1666.3
1987,EN,June,TMAXA,32
1987,EN,June,TMINA,19.3
1987,EN,June,SRADA,17.6
1987,EN,June,PRCP,1627.7
1988,EN,June,TMAXA,32.4
1988,EN,June,TMINA,18.6
1988,EN,June,SRADA,17.6
1988,EN,June,PRCP,2026.4
1989,LA,June,TMAXA,31.8
1989,LA,June,TMINA,15.9
1989,LA,June,SRADA,18.4
1989,LA,June,PRCP,1627.9
1990,NE,June,TMAXA,31.7
1990,NE,June,TMINA,19.5
1990,NE,June,SRADA,18.6
1990,NE,June,PRCP,2308.7
1991,NE,June,TMAXA,31.9
1991,NE,June,TMINA,20
1991,NE,June,SRADA,18.1
1991,NE,June,PRCP,1938.7
1992,EN,June,TMAXA,32.1
1992,EN,June,TMINA,19.6
1992,EN,June,SRADA,17.3
1992,EN,June,PRCP,1566.7
1993,NE,June,TMAXA,31.5
1993,NE,June,TMINA,19.4
1993,NE,June,SRADA,17.4
1993,NE,June,PRCP,1789.3
1994,NE,June,TMAXA,32
1994,NE,June,TMINA,19.5
1994,NE,June,SRADA,17.3
1994,NE,June,PRCP,1796.3
1995,EN,June,TMAXA,32.1
1995,EN,June,TMINA,19.1
1995,EN,June,SRADA,17.4
1995,EN,June,PRCP,1769.4
1996,LA,June,TMAXA,32.8
1996,LA,June,TMINA,19.5
1996,LA,June,SRADA,18.2
1996,LA,June,PRCP,1354.8
1997,NE,June,TMAXA,32.2
1997,NE,June,TMINA,19.6
1997,NE,June,SRADA,17.3
1997,NE,June,PRCP,1557.9
1998,EN,June,TMAXA,33.5
1998,EN,June,TMINA,20.5
1998,EN,June,SRADA,19.3
1998,EN,June,PRCP,1325.5
1999,LA,June,TMAXA,32.9
1999,LA,June,TMINA,19.9
1999,LA,June,SRADA,18.5
1999,LA,June,PRCP,1603.7
2000,LA,June,TMAXA,32.2
2000,LA,June,TMINA,19.4
2000,LA,June,SRADA,18.4
2000,LA,June,PRCP,1777
2001,LA,June,TMAXA,32.3
2001,LA,June,TMINA,19.8
2001,LA,June,SRADA,18.7
2001,LA,June,PRCP,1477.5
2002,NE,June,TMAXA,32.4
2002,NE,June,TMINA,19.9
2002,NE,June,SRADA,18.6
2002,NE,June,PRCP,2015.7
2003,EN,June,TMAXA,32.9
2003,EN,June,TMINA,20.3
2003,EN,June,SRADA,18.7
2003,EN,June,PRCP,1901
2004,NE,June,TMAXA,32.7
2004,NE,June,TMINA,20.1
2004,NE,June,SRADA,18.2
2004,NE,June,PRCP,2246.5
2005,EN,June,TMAXA,33.4
2005,EN,June,TMINA,20
2005,EN,June,SRADA,18.7
2005,EN,June,PRCP,1657
2006,NE,June,TMAXA,33.3
2006,NE,June,TMINA,20
2006,NE,June,SRADA,18.6
2006,NE,June,PRCP,1598.7
2007,NE,June,TMAXA,33.4
2007,NE,June,TMINA,20.1
2007,NE,June,SRADA,19.2
2007,NE,June,PRCP,1993.9
2008,LA,June,TMAXA,32.9
2008,LA,June,TMINA,19.6
2008,LA,June,SRADA,18.9
2008,LA,June,PRCP,1854.9
2009,NE,June,TMAXA,32.7
2009,NE,June,TMINA,19.7
2009,NE,June,SRADA,19.1
2009,NE,June,PRCP,2073.7
2010,EN,June,TMAXA,32.9
2010,EN,June,TMINA,20.2
2010,EN,June,SRADA,18.7
2010,EN,June,PRCP,1865.3
2011,LA,June,TMAXA,33
2011,LA,June,TMINA,20
2011,LA,June,SRADA,18.6
2011,LA,June,PRCP,2000.2
2012,LA,June,TMAXA,32.5
2012,LA,June,TMINA,19.9
2012,LA,June,SRADA,18.7
2012,LA,June,PRCP,1660.6
2013,NE,June,TMAXA,32.9
2013,NE,June,TMINA,20.1
2013,NE,June,SRADA,18.7
2013,NE,June,PRCP,1861.1
2014,NE,June,TMAXA,32.7
2014,NE,June,TMINA,20
2014,NE,June,SRADA,18.7
2014,NE,June,PRCP,1957
2015,EN,June,TMAXA,32.9
2015,EN,June,TMINA,20.4
2015,EN,June,SRADA,18
2015,EN,June,PRCP,2073.1
2016,EN,June,TMAXA,34.1
2016,EN,June,TMINA,20.8
2016,EN,June,SRADA,19.8
2016,EN,June,PRCP,1574.6
2017,NE,June,TMAXA,33.4
2017,NE,June,TMINA,20.5
2017,NE,June,SRADA,19.3
2017,NE,June,PRCP,2309
2018,LA,June,TMAXA,32.9
2018,LA,June,TMINA,20.1
2018,LA,June,SRADA,18.6
2018,LA,June,PRCP,1901.9
2019,EN,June,TMAXA,33.3
2019,EN,June,TMINA,20.6
2019,EN,June,SRADA,18.4
2019,EN,June,PRCP,1333.4
1963,NE,June,TMAXA,32.3
1963,NE,June,TMINA,20.1
1963,NE,June,SRADA,18.1
1963,NE,June,PRCP,1479.4
1964,EN,June,TMAXA,33.1
1964,EN,June,TMINA,20.5
1964,EN,June,SRADA,18.6
1964,EN,June,PRCP,1063.5
1965,LA,June,TMAXA,32.1
1965,LA,June,TMINA,20.2
1965,LA,June,SRADA,18.1
1965,LA,June,PRCP,1400.3
1966,EN,June,TMAXA,33
1966,EN,June,TMINA,20.5
1966,EN,June,SRADA,18.7
1966,EN,June,PRCP,1369.1
1967,NE,June,TMAXA,32.8
1967,NE,June,TMINA,20.4
1967,NE,June,SRADA,19.1
1967,NE,June,PRCP,1300.6
1968,NE,June,TMAXA,32.7
1968,NE,June,TMINA,19.6
1968,NE,June,SRADA,18.9
1968,NE,June,PRCP,1261.6
1969,EN,June,TMAXA,32.9
1969,EN,June,TMINA,20.2
1969,EN,June,SRADA,19.5
1969,EN,June,PRCP,1432
1970,NE,June,TMAXA,33
1970,NE,June,TMINA,20.5
1970,NE,June,SRADA,19.1
1970,NE,June,PRCP,1469.4
1971,LA,June,TMAXA,32.7
1971,LA,June,TMINA,17.9
1971,LA,June,SRADA,18.5
1971,LA,June,PRCP,1221.8
1972,LA,June,TMAXA,32.6
1972,LA,June,TMINA,19.1
1972,LA,June,SRADA,18.2
1972,LA,June,PRCP,1597.1
1973,EN,June,TMAXA,33.1
1973,EN,June,TMINA,20.8
1973,EN,June,SRADA,18.6
1973,EN,June,PRCP,1541.2
1974,LA,June,TMAXA,31.7
1974,LA,June,TMINA,20.4
1974,LA,June,SRADA,17.5
1974,LA,June,PRCP,1929
1975,LA,June,TMAXA,31.6
1975,LA,June,TMINA,20.4
1975,LA,June,SRADA,17.9
1975,LA,June,PRCP,1515.5
1976,LA,June,TMAXA,32.1
1976,LA,June,TMINA,20
1976,LA,June,SRADA,17.4
1976,LA,June,PRCP,1820.8
1977,NE,June,TMAXA,32
1977,NE,June,TMINA,19.6
1977,NE,June,SRADA,17.6
1977,NE,June,PRCP,1660.5
1978,NE,June,TMAXA,32.2
1978,NE,June,TMINA,20.7
1978,NE,June,SRADA,17.3
1978,NE,June,PRCP,1651.2
1979,NE,June,TMAXA,32
1979,NE,June,TMINA,20.3
1979,NE,June,SRADA,16.2
1979,NE,June,PRCP,1810
1980,NE,June,TMAXA,32.5
1980,NE,June,TMINA,20.7
1980,NE,June,SRADA,16.4
1980,NE,June,PRCP,1587.7
1981,NE,June,TMAXA,32.3
1981,NE,June,TMINA,20.2
1981,NE,June,SRADA,15.7
1981,NE,June,PRCP,1544.4
1982,NE,June,TMAXA,32.1
1982,NE,June,TMINA,20.3
1982,NE,June,SRADA,15.4
1982,NE,June,PRCP,1682.9
1983,EN,June,TMAXA,32.4
1983,EN,June,TMINA,21.2
1983,EN,June,SRADA,15.5
1983,EN,June,PRCP,1836.3
1984,NE,June,TMAXA,32.1
1984,NE,June,TMINA,20.4
1984,NE,June,SRADA,15.4
1984,NE,June,PRCP,1639.5
1985,LA,June,TMAXA,32.3
1985,LA,June,TMINA,20.6
1985,LA,June,SRADA,15.7
1985,LA,June,PRCP,1947.9
1986,NE,June,TMAXA,32.8
1986,NE,June,TMINA,20.9
1986,NE,June,SRADA,17
1986,NE,June,PRCP,1418.5
1987,EN,June,TMAXA,32.4
1987,EN,June,TMINA,21
1987,EN,June,SRADA,17.4
1987,EN,June,PRCP,1422.2
1988,EN,June,TMAXA,32.3
1988,EN,June,TMINA,21.3
1988,EN,June,SRADA,16.5
1988,EN,June,PRCP,1748.7
1989,LA,June,TMAXA,32.4
1989,LA,June,TMINA,20.4
1989,LA,June,SRADA,16.9
1989,LA,June,PRCP,1722.3
1990,NE,June,TMAXA,32.2
1990,NE,June,TMINA,20.9
1990,NE,June,SRADA,16.5
1990,NE,June,PRCP,1426.7
1991,NE,June,TMAXA,32.1
1991,NE,June,TMINA,20.7
1991,NE,June,SRADA,16.1
1991,NE,June,PRCP,2086.9
1992,EN,June,TMAXA,32
1992,EN,June,TMINA,19.8
1992,EN,June,SRADA,15.8
1992,EN,June,PRCP,1550.6
1993,NE,June,TMAXA,31.9
1993,NE,June,TMINA,20
1993,NE,June,SRADA,16.1
1993,NE,June,PRCP,1417.9
1994,NE,June,TMAXA,32.6
1994,NE,June,TMINA,21
1994,NE,June,SRADA,16.4
1994,NE,June,PRCP,1370.3
1995,EN,June,TMAXA,32
1995,EN,June,TMINA,20.6
1995,EN,June,SRADA,15.8
1995,EN,June,PRCP,1635
1996,LA,June,TMAXA,32.3
1996,LA,June,TMINA,20.1
1996,LA,June,SRADA,16.7
1996,LA,June,PRCP,1818.9
1997,NE,June,TMAXA,31.7
1997,NE,June,TMINA,19.9
1997,NE,June,SRADA,17.1
1997,NE,June,PRCP,1707.7
1998,EN,June,TMAXA,33.2
1998,EN,June,TMINA,20.6
1998,EN,June,SRADA,17.9
1998,EN,June,PRCP,1648.3
1999,LA,June,TMAXA,32.9
1999,LA,June,TMINA,20.3
1999,LA,June,SRADA,17.3
1999,LA,June,PRCP,1651.4
2000,LA,June,TMAXA,32.9
2000,LA,June,TMINA,20.8
2000,LA,June,SRADA,17.3
2000,LA,June,PRCP,1372.5
2001,LA,June,TMAXA,32.7
2001,LA,June,TMINA,20.9
2001,LA,June,SRADA,17.6
2001,LA,June,PRCP,1269.3
2002,NE,June,TMAXA,33.1
2002,NE,June,TMINA,21
2002,NE,June,SRADA,17.7
2002,NE,June,PRCP,1603.4
2003,EN,June,TMAXA,33
2003,EN,June,TMINA,21
2003,EN,June,SRADA,17.4
2003,EN,June,PRCP,1424.2
2004,NE,June,TMAXA,32
2004,NE,June,TMINA,21
2004,NE,June,SRADA,17.1
2004,NE,June,PRCP,1354.2
2005,EN,June,TMAXA,32.7
2005,EN,June,TMINA,21.4
2005,EN,June,SRADA,17.3
2005,EN,June,PRCP,1231.6
2006,NE,June,TMAXA,32.1
2006,NE,June,TMINA,21.2
2006,NE,June,SRADA,16.8
2006,NE,June,PRCP,1636.8
2007,NE,June,TMAXA,32.7
2007,NE,June,TMINA,21.3
2007,NE,June,SRADA,17.4
2007,NE,June,PRCP,1582.3
2008,LA,June,TMAXA,32.3
2008,LA,June,TMINA,20.9
2008,LA,June,SRADA,16.6
2008,LA,June,PRCP,1667.7
2009,NE,June,TMAXA,33
2009,NE,June,TMINA,20.6
2009,NE,June,SRADA,17.6
2009,NE,June,PRCP,1326
2010,EN,June,TMAXA,32.7
2010,EN,June,TMINA,20.6
2010,EN,June,SRADA,17.1
2010,EN,June,PRCP,1428.6
2011,LA,June,TMAXA,33
2011,LA,June,TMINA,20.4
2011,LA,June,SRADA,16.9
2011,LA,June,PRCP,544.1
2012,LA,June,TMAXA,33
2012,LA,June,TMINA,20.7
2012,LA,June,SRADA,17.8
2012,LA,June,PRCP,1635.1
2013,NE,June,TMAXA,32.8
2013,NE,June,TMINA,21.2
2013,NE,June,SRADA,17.1
2013,NE,June,PRCP,1631.7
2014,NE,June,TMAXA,32.3
2014,NE,June,TMINA,21
2014,NE,June,SRADA,16.7
2014,NE,June,PRCP,1939.5
2015,EN,June,TMAXA,32.6
2015,EN,June,TMINA,21.5
2015,EN,June,SRADA,16.8
2015,EN,June,PRCP,1521.4
2016,EN,June,TMAXA,33.4
2016,EN,June,TMINA,21.7
2016,EN,June,SRADA,17.2
2016,EN,June,PRCP,1345
2017,NE,June,TMAXA,32.4
2017,NE,June,TMINA,21.1
2017,NE,June,SRADA,17.1
2017,NE,June,PRCP,1552.2
2018,LA,June,TMAXA,32.9
2018,LA,June,TMINA,21.1
2018,LA,June,SRADA,17.4
2018,LA,June,PRCP,1530.2
2019,EN,June,TMAXA,32.7
2019,EN,June,TMINA,21.1
2019,EN,June,SRADA,17.1
2019,EN,June,PRCP,1213
1963,NE,June,TMAXA,28.9
1963,NE,June,TMINA,15
1963,NE,June,SRADA,18.9
1963,NE,June,PRCP,1581.1
1964,EN,June,TMAXA,29.2
1964,EN,June,TMINA,16.8
1964,EN,June,SRADA,18.7
1964,EN,June,PRCP,1176.1
1965,LA,June,TMAXA,27.7
1965,LA,June,TMINA,16.5
1965,LA,June,SRADA,17.5
1965,LA,June,PRCP,1656.4
1966,EN,June,TMAXA,27.9
1966,EN,June,TMINA,16.6
1966,EN,June,SRADA,18
1966,EN,June,PRCP,1546.8
1967,NE,June,TMAXA,28
1967,NE,June,TMINA,17.1
1967,NE,June,SRADA,18.6
1967,NE,June,PRCP,1211.6
1968,NE,June,TMAXA,27.6
1968,NE,June,TMINA,16.7
1968,NE,June,SRADA,18.4
1968,NE,June,PRCP,1232.8
1969,EN,June,TMAXA,28.4
1969,EN,June,TMINA,17.1
1969,EN,June,SRADA,18.9
1969,EN,June,PRCP,1159
1970,NE,June,TMAXA,28.7
1970,NE,June,TMINA,17.4
1970,NE,June,SRADA,18.3
1970,NE,June,PRCP,1539.2
1971,LA,June,TMAXA,29.1
1971,LA,June,TMINA,17.3
1971,LA,June,SRADA,18.9
1971,LA,June,PRCP,1074.6
1972,LA,June,TMAXA,28.3
1972,LA,June,TMINA,17.1
1972,LA,June,SRADA,18
1972,LA,June,PRCP,1556.7
1973,EN,June,TMAXA,28.6
1973,EN,June,TMINA,18.5
1973,EN,June,SRADA,18.6
1973,EN,June,PRCP,1370.2
1974,LA,June,TMAXA,26.5
1974,LA,June,TMINA,18.3
1974,LA,June,SRADA,18
1974,LA,June,PRCP,1396
1975,LA,June,TMAXA,27.8
1975,LA,June,TMINA,17.4
1975,LA,June,SRADA,19.3
1975,LA,June,PRCP,1005.6
1976,LA,June,TMAXA,28.5
1976,LA,June,TMINA,16.7
1976,LA,June,SRADA,19
1976,LA,June,PRCP,966.8
1977,NE,June,TMAXA,28
1977,NE,June,TMINA,17
1977,NE,June,SRADA,17.6
1977,NE,June,PRCP,1425.7
1978,NE,June,TMAXA,28
1978,NE,June,TMINA,17.4
1978,NE,June,SRADA,17.5
1978,NE,June,PRCP,1318.4
1979,NE,June,TMAXA,28
1979,NE,June,TMINA,15.7
1979,NE,June,SRADA,17.3
1979,NE,June,PRCP,1651.1
1980,NE,June,TMAXA,28.1
1980,NE,June,TMINA,16.9
1980,NE,June,SRADA,16.8
1980,NE,June,PRCP,1988.7
1981,NE,June,TMAXA,28.4
1981,NE,June,TMINA,16.7
1981,NE,June,SRADA,17.4
1981,NE,June,PRCP,1366.9
1982,NE,June,TMAXA,27.7
1982,NE,June,TMINA,16.4
1982,NE,June,SRADA,17.3
1982,NE,June,PRCP,2036.9
1983,EN,June,TMAXA,28.6
1983,EN,June,TMINA,17.5
1983,EN,June,SRADA,17.3
1983,EN,June,PRCP,1493.1
1984,NE,June,TMAXA,28.9
1984,NE,June,TMINA,17.5
1984,NE,June,SRADA,18
1984,NE,June,PRCP,1421.5
1985,LA,June,TMAXA,28.1
1985,LA,June,TMINA,17.1
1985,LA,June,SRADA,17.1
1985,LA,June,PRCP,1352.9
1986,NE,June,TMAXA,28.4
1986,NE,June,TMINA,17.3
1986,NE,June,SRADA,18.1
1986,NE,June,PRCP,1613.1
1987,EN,June,TMAXA,28.8
1987,EN,June,TMINA,17.3
1987,EN,June,SRADA,18.1
1987,EN,June,PRCP,1333
1988,EN,June,TMAXA,29.4
1988,EN,June,TMINA,17.8
1988,EN,June,SRADA,18.1
1988,EN,June,PRCP,1635.9
1989,LA,June,TMAXA,29
1989,LA,June,TMINA,16.7
1989,LA,June,SRADA,18.5
1989,LA,June,PRCP,1278.5
1990,NE,June,TMAXA,29
1990,NE,June,TMINA,17.3
1990,NE,June,SRADA,17.8
1990,NE,June,PRCP,1570.1
1991,NE,June,TMAXA,28.1
1991,NE,June,TMINA,17.2
1991,NE,June,SRADA,17.6
1991,NE,June,PRCP,1430.4
1992,EN,June,TMAXA,27.9
1992,EN,June,TMINA,17.1
1992,EN,June,SRADA,17.2
1992,EN,June,PRCP,1701.1
1993,NE,June,TMAXA,28.2
1993,NE,June,TMINA,17.3
1993,NE,June,SRADA,17.7
1993,NE,June,PRCP,1295.3
1994,NE,June,TMAXA,28.5
1994,NE,June,TMINA,17.5
1994,NE,June,SRADA,17.8
1994,NE,June,PRCP,1622.2
1995,EN,June,TMAXA,29
1995,EN,June,TMINA,17.4
1995,EN,June,SRADA,18.5
1995,EN,June,PRCP,1397.9
1996,LA,June,TMAXA,29.2
1996,LA,June,TMINA,17.3
1996,LA,June,SRADA,18.9
1996,LA,June,PRCP,1168.2
1997,NE,June,TMAXA,28.3
1997,NE,June,TMINA,17.2
1997,NE,June,SRADA,17.8
1997,NE,June,PRCP,1547.6
1998,EN,June,TMAXA,30
1998,EN,June,TMINA,17.9
1998,EN,June,SRADA,19.1
1998,EN,June,PRCP,1232.3
1999,LA,June,TMAXA,29.7
1999,LA,June,TMINA,17.6
1999,LA,June,SRADA,18.8
1999,LA,June,PRCP,1127.7
2000,LA,June,TMAXA,28.8
2000,LA,June,TMINA,17.1
2000,LA,June,SRADA,18.4
2000,LA,June,PRCP,1588.8
2001,LA,June,TMAXA,29.2
2001,LA,June,TMINA,17.4
2001,LA,June,SRADA,18.8
2001,LA,June,PRCP,1126.7
2002,NE,June,TMAXA,28.5
2002,NE,June,TMINA,17.6
2002,NE,June,SRADA,18.2
2002,NE,June,PRCP,1233.4
2003,EN,June,TMAXA,29.4
2003,EN,June,TMINA,18
2003,EN,June,SRADA,18.6
2003,EN,June,PRCP,1263.2
2004,NE,June,TMAXA,28.8
2004,NE,June,TMINA,17.6
2004,NE,June,SRADA,17.5
2004,NE,June,PRCP,1835.6
2005,EN,June,TMAXA,29.1
2005,EN,June,TMINA,17.6
2005,EN,June,SRADA,18.8
2005,EN,June,PRCP,1203.1
